itemid,shopid,title,attributes,rich_text_description,description,categories,models,tier_variations,historical_sold,cmt_count,images
19689938270,1010741902,"Bổ não Healthy Care Ginkgo Biloba 100 viên giúp tuần hoàn máu não, cải thiện trí nhớ, tinh thần minh mẫn","[{'name': 'Chức năng bổ sung', 'value': 'Não & trí nhớ', 'id': 100124, 'is_timestamp': False, 'brand_option': None, 'val_id': 1056, 'url': None}, {'name': 'Xuất xứ', 'value': 'Úc', 'id': 100037, 'is_timestamp': False, 'brand_option': None, 'val_id': 26, 'url': None}, {'name': 'Trọng lượng', 'value': '100g', 'id': 100095, 'is_timestamp': False, 'brand_option': None, 'val_id': 551, 'url': None}, {'name': 'Tên tổ chức chịu trách nhiệm sản xuất', 'value': 'Đang cập nhật', 'id': 101067, 'is_timestamp': False, 'brand_option': None, 'val_id': 6700, 'url': None}, {'name': 'Địa chỉ tổ chức chịu trách nhiệm sản xuất', 'value': 'Đang cập nhật', 'id': 101068, 'is_timestamp': False, 'brand_option': None, 'val_id': 6701, 'url': None}, {'name': 'Giới tính', 'value': 'Unisex', 'id': 100022, 'is_timestamp': False, 'brand_option': None, 'val_id': 674, 'url': None}, {'name': 'Hạn sử dụng', 'value': '36 tháng', 'id': 100010, 'is_timestamp': False, 'brand_option': None, 'val_id': 0, 'url': None}]","{'paragraph_list': [{'type': 0, 'text': 'Viên bổ não Healthy Care Ginkgo Biloba 2000mg hộp 100 viên được chiết xuất từ quả bạch quả mang lại cho bạn rất nhiều tác dụng hữu ích giúp giảm cảm giác đau đầu, chóng mặt, suy giảm trí nhớ', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '1. THÔNG TIN SẢN PHẨM Bổ não Healthy Care Ginkgo Biloba 100 viên', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '* Thương hiệu: Healthy Care', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '* Xuất xứ: Úc', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '* Quy cách: Hộp 100 viên ', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '* Hạn sử dụng: 2024', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '* Ngày sản xuất và hạn sử dụng được in trên bao bì sản phẩm', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '2. THÀNH PHẦN Bổ não Healthy Care Ginkgo Biloba 100 viên', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': 'Trong mỗi viên thực phẩm chức năng Ginkgo Biloba Úc chứa:', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Chiết xuất từ thảo dược khô: Ginkgo biloba lá 2000mg(2g).', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Chuẩn hóa để chứa flavonglycosides Ginkgo 9,6mg.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '3. CÔNG DỤNG Bổ não Healthy Care Ginkgo Biloba 100 viên', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Giúp cải thiện sự nhận thức và tinh thần được minh mẫn hơn', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Tuần hoàn lưu thông máu trong não bộ được triệt tiêu sự ứ động, tắc nghẽn các mạch máu não gây nguy cơ giảm trí nhớ ở người già', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Giúp giảm stress cho công việc hàng ngày và những lo âu phiền toái trong cuộc sống của bạn.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Giảm các cơn đau liên quan đến tiền đình, chóng mặt, rối loạn cảm xúc, đau đầu không rõ nguyên nhân.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '4. ĐỐI TƯỢNG SỬ DỤNG Bổ não Healthy Care Ginkgo Biloba 100 viên', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Người trưởng thành.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Người trí nhớ kém, máu và oxy khó lưu thông', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Thường xuyên đau đầu, chóng mặt, mất ngủ, căng thẳng.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Người hay quên, suy giảm trí nhớ, sa sút trí tuệ.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Người làm việc trong môi trường căng thẳng, học sinh trong giai đoạn thi cử.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '5. HƯỚNG DẪN SỬ DỤNG Bổ não Healthy Care Ginkgo Biloba 100 viên', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Người lớn trên 18 tuổi: uống 2-3 viên/ ngày và mỗi lần uống 1 viên sau bữa ăn hàng ngày.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Với những người trên 12 tuổi: uống từ 1 đến 2 viên sau bữa ăn.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '6. LƯU Ý Bổ não Healthy Care Ginkgo Biloba 100 viên', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': 'Sản phẩm không phải là thuốc và không có tác dụng thay thế thuốc chữa bệnh.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '7. QUYỀN LỢI KHI MUA HÀNG TẠI HEALTHY CARE STORE', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Chúng tôi cam kết mang đến sản phẩm chất lượng tốt với giá cả hợp lý nhất cho khách hàng. ', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Sản phẩm 100% là hàng chính hãng, có đầy đủ giấy tờ. Cam kết bù tiền x5 lần nếu quý khách thấy hàng không đạt chuẩn.', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Dịch vụ hỗ trợ khách hàng ""tận tâm - trung thực - nhiệt tình - phục vụ khách hàng 24/7""', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Hỗ trợ giao hàng hỏa tốc trong 3-6 giờ trong nội thành (giao trong giờ hành chính) ', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 0, 'text': '- Hỗ trợ Đổi/trả trong 07 ngày nếu sản phẩm bị Lỗi từ nhà sản xuất theo quy định của Shopee', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}, {'type': 10001, 'text': None, 'img_id': None, 'ratio': None, 'empty_paragraph_count': 1}, {'type': 0, 'text': '#vien #uong #bonao #bomau #thankinh #ginkgobiloba #thucphamchucnang #vienuong #chucnang #tpcn #chongoxy  #tangdekhang #tangmiendich #healthy #care #healthycare #Số_may_mắn: 54', 'img_id': None, 'ratio': None, 'empty_paragraph_count': None}]}","Viên bổ não Healthy Care Ginkgo Biloba 2000mg hộp 100 viên được chiết xuất từ quả bạch quả mang lại cho bạn rất nhiều tác dụng hữu ích giúp giảm cảm giác đau đầu, chóng mặt, suy giảm trí nhớ

1. THÔNG TIN SẢN PHẨM Bổ não Healthy Care Ginkgo Biloba 100 viên
* Thương hiệu: Healthy Care
* Xuất xứ: Úc
* Quy cách: Hộp 100 viên 
* Hạn sử dụng: 2024
* Ngày sản xuất và hạn sử dụng được in trên bao bì sản phẩm

2. THÀNH PHẦN Bổ não Healthy Care Ginkgo Biloba 100 viên
Trong mỗi viên thực phẩm chức năng Ginkgo Biloba Úc chứa:
- Chiết xuất từ thảo dược khô: Ginkgo biloba lá 2000mg(2g).
- Chuẩn hóa để chứa flavonglycosides Ginkgo 9,6mg.

3. CÔNG DỤNG Bổ não Healthy Care Ginkgo Biloba 100 viên
- Giúp cải thiện sự nhận thức và tinh thần được minh mẫn hơn
- Tuần hoàn lưu thông máu trong não bộ được triệt tiêu sự ứ động, tắc nghẽn các mạch máu não gây nguy cơ giảm trí nhớ ở người già
- Giúp giảm stress cho công việc hàng ngày và những lo âu phiền toái trong cuộc sống của bạn.
- Giảm các cơn đau liên quan đến tiền đình, chóng mặt, rối loạn cảm xúc, đau đầu không rõ nguyên nhân.

4. ĐỐI TƯỢNG SỬ DỤNG Bổ não Healthy Care Ginkgo Biloba 100 viên
- Người trưởng thành.
- Người trí nhớ kém, máu và oxy khó lưu thông
- Thường xuyên đau đầu, chóng mặt, mất ngủ, căng thẳng.
- Người hay quên, suy giảm trí nhớ, sa sút trí tuệ.
- Người làm việc trong môi trường căng thẳng, học sinh trong giai đoạn thi cử.

5. HƯỚNG DẪN SỬ DỤNG Bổ não Healthy Care Ginkgo Biloba 100 viên
- Người lớn trên 18 tuổi: uống 2-3 viên/ ngày và mỗi lần uống 1 viên sau bữa ăn hàng ngày.
- Với những người trên 12 tuổi: uống từ 1 đến 2 viên sau bữa ăn.

6. LƯU Ý Bổ não Healthy Care Ginkgo Biloba 100 viên
Sản phẩm không phải là thuốc và không có tác dụng thay thế thuốc chữa bệnh.

7. QUYỀN LỢI KHI MUA HÀNG TẠI HEALTHY CARE STORE
- Chúng tôi cam kết mang đến sản phẩm chất lượng tốt với giá cả hợp lý nhất cho khách hàng. 
- Sản phẩm 100% là hàng chính hãng, có đầy đủ giấy tờ. Cam kết bù tiền x5 lần nếu quý khách thấy hàng không đạt chuẩn.
- Dịch vụ hỗ trợ khách hàng ""tận tâm - trung thực - nhiệt tình - phục vụ khách hàng 24/7""
- Hỗ trợ giao hàng hỏa tốc trong 3-6 giờ trong nội thành (giao trong giờ hành chính) 
- Hỗ trợ Đổi/trả trong 07 ngày nếu sản phẩm bị Lỗi từ nhà sản xuất theo quy định của Shopee

#vien #uong #bonao #bomau #thankinh #ginkgobiloba #thucphamchucnang #vienuong #chucnang #tpcn #chongoxy  #tangdekhang #tangmiendich #healthy #care #healthycare #Số_may_mắn: 54","[{'catid': 100001, 'display_name': 'Sức Khỏe', 'no_sub': False, 'is_default_subcat': False}, {'catid': 100002, 'display_name': 'Thực phẩm chức năng', 'no_sub': False, 'is_default_subcat': False}, {'catid': 100006, 'display_name': 'Hỗ trợ sức khỏe', 'no_sub': True, 'is_default_subcat': False}]","[{'item_id': 19689938270, 'status': 1, 'current_promotion_reserved_stock': 5, 'name': 'Bổ não', 'promotion_id': 773208293051270, 'price': 28500000000, 'price_stocks': [{'allocated_stock': 5, 'stock_breakdown_by_location': [{'location_id': 'VNZ', 'available_stock': 5, 'fulfilment_type': 2, 'address_id': 0, 'allocated_stock': None}], 'promotion_type': 312}, {'allocated_stock': 0, 'stock_breakdown_by_location': [{'location_id': 'VNZ', 'available_stock': 120, 'fulfilment_type': 2, 'address_id': None, 'allocated_stock': None}], 'promotion_type': 0}], 'current_promotion_has_reserve_stock': True, 'normal_stock': 120, 'extinfo': {'tier_index': [0], 'is_pre_order': False, 'estimated_days': 2}, 'price_before_discount': 36500000000, 'model_id': 69319015620, 'stock': 5, 'has_gimmick_tag': False, 'key_measurement': None, 'sold': 167, 'itemid': 19689938270, 'modelid': 69319015620, 'promotionid': 773208293051270}]","[{'name': 'Phân loại', 'options': ['Bổ não'], 'images': ['vn-11134207-7qukw-li46q1c9qtjg7d'], 'properties': None, 'type': 0, 'summed_stocks': None}]",167,57,"['vn-11134207-7r98o-lsjasf1gves955', 'vn-11134207-7qukw-li465ar4fwsy52', 'vn-11134207-7qukw-li465ar4hbde25', 'vn-11134207-7qukw-li465ar4ipxu0f', 'vn-11134207-7qukw-li465ar4k4iaf7', 'vn-11134207-7qukw-li465ar4lj2q72', 'vn-11134207-7qukw-li465ar4mxn607', 'vn-11134207-7qukw-li46q1c9pez0b0', 'vn-11134207-7r98o-lpuhqf1cy913e2']"
